sku,name,brand,category,type,price,stock,image,description,active
CT-3520,Wixim Metal Enclosure CT-3520 300x500x200mm (12x20x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,3780.00,20,wixim-p60-1.webp,,yes
CT-3542,Wixim Metal Enclosure CT-3542 350x450x200mm (14x18x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,3600.00,20,wixim-p60-1.webp,,yes
CT-4420,Wixim Metal Enclosure CT-4420 400x400x200mm (16x16x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,3900.00,20,wixim-p60-1.webp,,yes
CT-4515,Wixim Metal Enclosure CT-4515 400x500x150mm (16x20x6 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,4440.00,20,wixim-p60-1.webp,,yes
CT-4520,Wixim Metal Enclosure CT-4520 400x500x200mm (16x20x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,4680.00,20,wixim-p60-1.webp,,yes
CT-4620,Wixim Metal Enclosure CT-4620 400x600x200mm (16x24x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,5400.00,20,wixim-p60-1.webp,,yes
CT-4625,Wixim Metal Enclosure CT-4625 400x600x250mm (16x24x10 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,5940.00,20,wixim-p60-1.webp,,yes
CT-4630,Wixim Metal Enclosure CT-4630 400x600x300mm (16x24x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,8040.00,20,wixim-p60-1.webp,,yes
CT-4520-450X550X200,Wixim Metal Enclosure CT-4520 450x550x200mm (18x22x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,5760.00,20,wixim-p60-1.webp,,yes
CT-4562,Wixim Metal Enclosure CT-4562 450x600x200mm (18x24x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,6000.00,20,wixim-p60-1.webp,,yes
CT-5520,Wixim Metal Enclosure CT-5520 500x500x200mm (20x20x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,6000.00,20,wixim-p60-1.webp,,yes
CT-5620,Wixim Metal Enclosure CT-5620 500x600x200mm (20x24x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,6120.00,20,wixim-p60-1.webp,,yes
CT-5625,Wixim Metal Enclosure CT-5625 500x600x250mm (20x24x10 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,6360.00,20,wixim-p60-1.webp,,yes
CT-5630,Wixim Metal Enclosure CT-5630 500x600x300mm (20x24x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,9360.00,20,wixim-p60-1.webp,,yes
CT-5720,Wixim Metal Enclosure CT-5720 500x700x200mm (20x28x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,6960.00,20,wixim-p60-1.webp,,yes
CT-5725,Wixim Metal Enclosure CT-5725 500x700x250mm (20x28x10 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,7800.00,20,wixim-p60-1.webp,,yes
CT-5730,Wixim Metal Enclosure CT-5730 500x700x300mm (20x28x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,9840.00,20,wixim-p60-1.webp,,yes
CT-6625,Wixim Metal Enclosure CT-6625 600x600x250mm (24x24x10 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,8520.00,20,wixim-p60-1.webp,,yes
CT-6630,Wixim Metal Enclosure CT-6630 600x600x300mm (24x24x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,10680.00,20,wixim-p60-1.webp,,yes
CT-6730,Wixim Metal Enclosure CT-6730 600x700x300mm (24x28x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,12600.00,20,wixim-p60-1.webp,,yes
CT-6820,Wixim Metal Enclosure CT-6820 600x800x200mm (24x32x8 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,9600.00,20,wixim-p60-1.webp,,yes
CT-6825,Wixim Metal Enclosure CT-6825 600x800x250mm (24x32x10 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,11280.00,20,wixim-p60-1.webp,,yes
CT-6830,Wixim Metal Enclosure CT-6830 600x800x300mm (24x32x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,15000.00,20,wixim-p60-1.webp,,yes
CT-8830,Wixim Metal Enclosure CT-8830 800x800x300mm (32x32x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,16560.00,20,wixim-p60-1.webp,,yes
CT-81030,Wixim Metal Enclosure CT-81030 800x1000x300mm (32x40x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,18600.00,20,wixim-p60-1.webp,,yes
CT-81230,Wixim Metal Enclosure CT-81230 800x1200x300mm (32x48x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,20400.00,20,wixim-p60-1.webp,,yes
CT-101230,Wixim Metal Enclosure CT-101230 1000x1200x300mm (40x48x12 in) IP65,Wixim,Electrical & Lighting,Metal Enclosure,26400.00,20,wixim-p60-1.webp,,yes
TJ-MG-2030-S,Wixim Plastic Enclosure TJ-MG-2030-S 200x300x150mm Latch & Hinge ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3000.00,20,wixim-p61-1.webp,,yes
TJ-MG-2030,Wixim Plastic Enclosure TJ-MG-2030 200x300x180mm Latch & Hinge ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3360.00,20,wixim-p61-1.webp,,yes
TJ-MG-3030,Wixim Plastic Enclosure TJ-MG-3030 300x300x180mm Latch & Hinge ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,4320.00,20,wixim-p61-1.webp,,yes
TJ-MG-3040,Wixim Plastic Enclosure TJ-MG-3040 300x400x180mm Latch & Hinge ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,5880.00,20,wixim-p61-1.webp,,yes
TJ-MG-4050-1,Wixim Plastic Enclosure TJ-MG-4050-1 400x500x160mm Latch & Hinge ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,8280.00,20,wixim-p61-1.webp,,yes
TJ-MG-4050,Wixim Plastic Enclosure TJ-MG-4050 400x500x200mm Latch & Hinge ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,9360.00,20,wixim-p61-1.webp,,yes
TJ-MG-4060,Wixim Plastic Enclosure TJ-MG-4060 400x600x220mm Latch & Hinge ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,10560.00,20,wixim-p61-1.webp,,yes
TJ-MG-5060,Wixim Plastic Enclosure TJ-MG-5060 500x600x200mm Latch & Hinge ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,12600.00,20,wixim-p61-1.webp,,yes
TIP-54,Wixim Plastic Enclosure TIP-54 400x500x200mm Latch & Hinge Polyester ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,8520.00,20,wixim-p61-1.webp,,yes
TIP-64,Wixim Plastic Enclosure TIP-64 400x600x230mm Latch & Hinge Polyester ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,9600.00,20,wixim-p61-1.webp,,yes
TIP-65,Wixim Plastic Enclosure TIP-65 500x600x230mm Latch & Hinge Polyester ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,13200.00,20,wixim-p61-1.webp,,yes
TIP-85,Wixim Plastic Enclosure TIP-85 600x800x300mm Latch & Hinge Polyester ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,14400.00,20,wixim-p61-1.webp,,yes
TJ-AG-1928,Wixim Plastic Enclosure TJ-AG-1928 190x280x130mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,1680.00,20,wixim-p62-1.webp,,yes
TJ-AG-1928-1,Wixim Plastic Enclosure TJ-AG-1928-1 190x280x180mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,2064.00,20,wixim-p62-1.webp,,yes
TJ-AG-2828,Wixim Plastic Enclosure TJ-AG-2828 280x280x130mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,2100.00,20,wixim-p62-1.webp,,yes
TJ-AG-2828-1,Wixim Plastic Enclosure TJ-AG-2828-1 280x280x180mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,2640.00,20,wixim-p62-1.webp,,yes
TJ-AG-2834,Wixim Plastic Enclosure TJ-AG-2834 280x340x130mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,2640.00,20,wixim-p62-1.webp,,yes
TJ-AG-2834-1,Wixim Plastic Enclosure TJ-AG-2834-1 280x340x180mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3240.00,20,wixim-p62-1.webp,,yes
TJ-AG-2838,Wixim Plastic Enclosure TJ-AG-2838 280x380x130mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3120.00,20,wixim-p62-1.webp,,yes
TJ-AG-2838-1,Wixim Plastic Enclosure TJ-AG-2838-1 280x380x180mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3528.00,20,wixim-p62-1.webp,,yes
TJ-AG-3080,Wixim Plastic Enclosure TJ-AG-3080 300x380x120mm Screw Type ABS Grey Cover,Wixim,Electrical & Lighting,Plastic Enclosure,2340.00,20,wixim-p62-1.webp,,yes
TJ-MT-2030-S,Wixim Plastic Enclosure TJ-MT-2030-S 200x300x150mm Latch & Hinge PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3600.00,20,wixim-p61-2.webp,,yes
TJ-MT-2030,Wixim Plastic Enclosure TJ-MT-2030 200x300x180mm Latch & Hinge PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3960.00,20,wixim-p61-2.webp,,yes
TJ-MT-3030,Wixim Plastic Enclosure TJ-MT-3030 300x300x180mm Latch & Hinge PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,4800.00,20,wixim-p61-2.webp,,yes
TJ-MT-3040,Wixim Plastic Enclosure TJ-MT-3040 300x400x180mm Latch & Hinge PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,6600.00,20,wixim-p61-2.webp,,yes
TJ-MT-4050-1,Wixim Plastic Enclosure TJ-MT-4050-1 400x500x160mm Latch & Hinge PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,9600.00,20,wixim-p61-2.webp,,yes
TJ-MT-4050,Wixim Plastic Enclosure TJ-MT-4050 400x500x200mm Latch & Hinge PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,10080.00,20,wixim-p61-2.webp,,yes
TJ-MT-4060,Wixim Plastic Enclosure TJ-MT-4060 400x600x220mm Latch & Hinge PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,10800.00,20,wixim-p61-2.webp,,yes
TJ-MT-5060,Wixim Plastic Enclosure TJ-MT-5060 500x600x200mm Latch & Hinge PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,13800.00,20,wixim-p61-2.webp,,yes
TX-54,Wixim Plastic Enclosure TX-54 400x500x200mm Latch & Hinge Polyester PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,10080.00,20,wixim-p61-2.webp,,yes
TX-64,Wixim Plastic Enclosure TX-64 400x600x230mm Latch & Hinge Polyester PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,13200.00,20,wixim-p61-2.webp,,yes
TX-65,Wixim Plastic Enclosure TX-65 500x600x230mm Latch & Hinge Polyester PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,15360.00,20,wixim-p61-2.webp,,yes
TX-85,Wixim Plastic Enclosure TX-85 600x800x300mm Latch & Hinge Polyester PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,18000.00,20,wixim-p61-2.webp,,yes
TJ-AT-1928,Wixim Plastic Enclosure TJ-AT-1928 190x280x130mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,2280.00,20,wixim-p62-1.webp,,yes
TJ-AT-1928-1,Wixim Plastic Enclosure TJ-AT-1928-1 190x280x180mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,2760.00,20,wixim-p62-1.webp,,yes
TJ-AT-2828,Wixim Plastic Enclosure TJ-AT-2828 280x280x130mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,2880.00,20,wixim-p62-1.webp,,yes
TJ-AT-2828-1,Wixim Plastic Enclosure TJ-AT-2828-1 280x280x180mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3600.00,20,wixim-p62-1.webp,,yes
TJ-AT-2834,Wixim Plastic Enclosure TJ-AT-2834 280x340x130mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3600.00,20,wixim-p62-1.webp,,yes
TJ-AT-2834-1,Wixim Plastic Enclosure TJ-AT-2834-1 280x340x180mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,4368.00,20,wixim-p62-1.webp,,yes
TJ-AT-2838,Wixim Plastic Enclosure TJ-AT-2838 280x380x130mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,4260.00,20,wixim-p62-1.webp,,yes
TJ-AT-2838-1,Wixim Plastic Enclosure TJ-AT-2838-1 280x380x180mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,4680.00,20,wixim-p62-1.webp,,yes
TJ-AT-3080,Wixim Plastic Enclosure TJ-AT-3080 300x380x120mm Screw Type PC Transparent Cover,Wixim,Electrical & Lighting,Plastic Enclosure,3360.00,20,wixim-p62-1.webp,,yes
TJ-AG-0506,Wixim Plastic Enclosure Tibox TJ-AG-0506 50x65x55mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,264.00,20,wixim-p62-1.webp,,yes
TJ-AG-0609,Wixim Plastic Enclosure Tibox TJ-AG-0609 65x95x55mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,300.00,20,wixim-p62-1.webp,,yes
TJ-AG-0811-S,Wixim Plastic Enclosure Tibox TJ-AG-0811-S 80x110x50mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,348.00,20,wixim-p62-1.webp,,yes
TJ-AG-0811,Wixim Plastic Enclosure Tibox TJ-AG-0811 80x110x70mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,384.00,20,wixim-p62-1.webp,,yes
TJ-AG-0811-1,Wixim Plastic Enclosure Tibox TJ-AG-0811-1 80x110x85mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,456.00,20,wixim-p62-1.webp,,yes
TJ-AG-0813,Wixim Plastic Enclosure Tibox TJ-AG-0813 80x130x70mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,432.00,20,wixim-p62-1.webp,,yes
TJ-AG-0813-1,Wixim Plastic Enclosure Tibox TJ-AG-0813-1 80x130x85mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,540.00,20,wixim-p62-1.webp,,yes
TJ-AG-0818,Wixim Plastic Enclosure Tibox TJ-AG-0818 80x180x70mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,540.00,20,wixim-p62-1.webp,,yes
TJ-AG-0818-1,Wixim Plastic Enclosure Tibox TJ-AG-0818-1 80x180x85mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,636.00,20,wixim-p62-1.webp,,yes
TJ-AG-0825,Wixim Plastic Enclosure Tibox TJ-AG-0825 80x250x70mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,588.00,20,wixim-p62-1.webp,,yes
TJ-AG-0825-1,Wixim Plastic Enclosure Tibox TJ-AG-0825-1 80x250x85mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,684.00,20,wixim-p62-1.webp,,yes
TJ-AG-1010,Wixim Plastic Enclosure Tibox TJ-AG-1010 100x100x75mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,504.00,20,wixim-p62-1.webp,,yes
TJ-AG-1010-1,Wixim Plastic Enclosure Tibox TJ-AG-1010-1 100x100x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,600.00,20,wixim-p62-1.webp,,yes
TJ-AG-1212-S,Wixim Plastic Enclosure Tibox TJ-AG-1212-S 125x125x75mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,564.00,20,wixim-p62-1.webp,,yes
TJ-AG-1212,Wixim Plastic Enclosure Tibox TJ-AG-1212 125x125x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,720.00,20,wixim-p62-1.webp,,yes
TJ-AG-1217,Wixim Plastic Enclosure Tibox TJ-AG-1217 125x175x75mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,768.00,20,wixim-p62-1.webp,,yes
TJ-AG-1217-1,Wixim Plastic Enclosure Tibox TJ-AG-1217-1 125x175x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,828.00,20,wixim-p62-1.webp,,yes
TJ-AG-1417,Wixim Plastic Enclosure Tibox TJ-AG-1417 140x170x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,828.00,20,wixim-p62-1.webp,,yes
TJ-AG-1423,Wixim Plastic Enclosure Tibox TJ-AG-1423 140x230x90mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,936.00,20,wixim-p62-1.webp,,yes
TJ-AG-1520,Wixim Plastic Enclosure Tibox TJ-AG-1520 150x200x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,864.00,20,wixim-p62-1.webp,,yes
TJ-AG-1520-1,Wixim Plastic Enclosure Tibox TJ-AG-1520-1 150x200x130mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,912.00,20,wixim-p62-1.webp,,yes
TJ-AG-1525,Wixim Plastic Enclosure Tibox TJ-AG-1525 150x250x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,912.00,20,wixim-p62-1.webp,,yes
TJ-AG-1525-1,Wixim Plastic Enclosure Tibox TJ-AG-1525-1 150x250x130mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1008.00,20,wixim-p62-1.webp,,yes
TJ-AG-1717,Wixim Plastic Enclosure Tibox TJ-AG-1717 175x175x75mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,864.00,20,wixim-p62-1.webp,,yes
TJ-AG-1717-1,Wixim Plastic Enclosure Tibox TJ-AG-1717-1 175x175x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,912.00,20,wixim-p62-1.webp,,yes
TJ-AG-1725,Wixim Plastic Enclosure Tibox TJ-AG-1725 175x250x75mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,912.00,20,wixim-p62-1.webp,,yes
TJ-AG-1725-1,Wixim Plastic Enclosure Tibox TJ-AG-1725-1 175x250x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1008.00,20,wixim-p62-1.webp,,yes
TJ-AG-2020-S,Wixim Plastic Enclosure Tibox TJ-AG-2020-S 200x200x100mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,936.00,20,wixim-p62-1.webp,,yes
TJ-AG-2020,Wixim Plastic Enclosure Tibox TJ-AG-2020 200x200x130mm ABS Grey Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1008.00,20,wixim-p62-1.webp,,yes
TJ-AT-0506,Wixim Plastic Enclosure Tibox TJ-AT-0506 50x65x55mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,336.00,20,wixim-p62-1.webp,,yes
TJ-AT-0609,Wixim Plastic Enclosure Tibox TJ-AT-0609 65x95x55mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,360.00,20,wixim-p62-1.webp,,yes
TJ-AT-0811-S,Wixim Plastic Enclosure Tibox TJ-AT-0811-S 80x110x50mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,396.00,20,wixim-p62-1.webp,,yes
TJ-AT-0811,Wixim Plastic Enclosure Tibox TJ-AT-0811 80x110x70mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,480.00,20,wixim-p62-1.webp,,yes
TJ-AT-0811-1,Wixim Plastic Enclosure Tibox TJ-AT-0811-1 80x110x85mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,540.00,20,wixim-p62-1.webp,,yes
TJ-AT-0813,Wixim Plastic Enclosure Tibox TJ-AT-0813 80x130x70mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,552.00,20,wixim-p62-1.webp,,yes
TJ-AT-0813-1,Wixim Plastic Enclosure Tibox TJ-AT-0813-1 80x130x85mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,684.00,20,wixim-p62-1.webp,,yes
TJ-AT-0818,Wixim Plastic Enclosure Tibox TJ-AT-0818 80x180x70mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,684.00,20,wixim-p62-1.webp,,yes
TJ-AT-0818-1,Wixim Plastic Enclosure Tibox TJ-AT-0818-1 80x180x85mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,780.00,20,wixim-p62-1.webp,,yes
TJ-AT-0825,Wixim Plastic Enclosure Tibox TJ-AT-0825 80x250x70mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,732.00,20,wixim-p62-1.webp,,yes
TJ-AT-0825-1,Wixim Plastic Enclosure Tibox TJ-AT-0825-1 80x250x85mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,792.00,20,wixim-p62-1.webp,,yes
TJ-AG-1010-PC,Wixim Plastic Enclosure Tibox TJ-AG-1010 100x100x75mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,648.00,20,wixim-p62-1.webp,,yes
TJ-AG-1010-1-PC,Wixim Plastic Enclosure Tibox TJ-AG-1010-1 100x100x100mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,744.00,20,wixim-p62-1.webp,,yes
TJ-AT-1212-S,Wixim Plastic Enclosure Tibox TJ-AT-1212-S 125x125x75mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,780.00,20,wixim-p62-1.webp,,yes
TJ-AT-1212,Wixim Plastic Enclosure Tibox TJ-AT-1212 125x125x100mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,828.00,20,wixim-p62-1.webp,,yes
TJ-AT-1217,Wixim Plastic Enclosure Tibox TJ-AT-1217 125x175x75mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,888.00,20,wixim-p62-1.webp,,yes
TJ-AT-1217-1,Wixim Plastic Enclosure Tibox TJ-AT-1217-1 125x175x100mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1032.00,20,wixim-p62-1.webp,,yes
TJ-AT-1417,Wixim Plastic Enclosure Tibox TJ-AT-1417 140x170x95mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1032.00,20,wixim-p62-1.webp,,yes
TJ-AT-1423,Wixim Plastic Enclosure Tibox TJ-AT-1423 140x230x90mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1128.00,20,wixim-p62-1.webp,,yes
TJ-AT-1520,Wixim Plastic Enclosure Tibox TJ-AT-1520 150x200x100mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1032.00,20,wixim-p62-1.webp,,yes
TJ-AT-1520-1,Wixim Plastic Enclosure Tibox TJ-AT-1520-1 150x200x130mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1104.00,20,wixim-p62-1.webp,,yes
TJ-AT-1525,Wixim Plastic Enclosure Tibox TJ-AT-1525 150x250x100mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1104.00,20,wixim-p62-1.webp,,yes
TJ-AT-1525-1,Wixim Plastic Enclosure Tibox TJ-AT-1525-1 150x250x130mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1188.00,20,wixim-p62-1.webp,,yes
TJ-AT-1717,Wixim Plastic Enclosure Tibox TJ-AT-1717 175x175x75mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1044.00,20,wixim-p62-1.webp,,yes
TJ-AT-1717-1,Wixim Plastic Enclosure Tibox TJ-AT-1717-1 175x175x100mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1104.00,20,wixim-p62-1.webp,,yes
TJ-AT-1725,Wixim Plastic Enclosure Tibox TJ-AT-1725 175x250x75mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1104.00,20,wixim-p62-1.webp,,yes
TJ-AT-1725-1,Wixim Plastic Enclosure Tibox TJ-AT-1725-1 175x250x100mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1188.00,20,wixim-p62-1.webp,,yes
TJ-AT-2020-S,Wixim Plastic Enclosure Tibox TJ-AT-2020-S 200x200x95mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1140.00,20,wixim-p62-1.webp,,yes
TJ-AT-2020,Wixim Plastic Enclosure Tibox TJ-AT-2020 200x200x130mm PC Transparent Cover IP66,Wixim,Electrical & Lighting,Plastic Enclosure,1188.00,20,wixim-p62-1.webp,,yes
TSM-S-2WAY,Wixim Distribution Box Surface Mounted TSM-S-2WAY 2-Way IP40,Wixim,Electrical & Lighting,Distribution Box,180.00,20,wixim-p63-1.webp,,yes
TSM-S-4WAY,Wixim Distribution Box Surface Mounted TSM-S-4WAY 4-Way IP40,Wixim,Electrical & Lighting,Distribution Box,360.00,20,wixim-p63-1.webp,,yes
TSM-S-6WAY,Wixim Distribution Box Surface Mounted TSM-S-6WAY 6-Way IP40,Wixim,Electrical & Lighting,Distribution Box,420.00,20,wixim-p63-1.webp,,yes
TSM-S-8WAY,Wixim Distribution Box Surface Mounted TSM-S-8WAY 8-Way IP40,Wixim,Electrical & Lighting,Distribution Box,540.00,20,wixim-p63-1.webp,,yes
TSM-S-10WAY,Wixim Distribution Box Surface Mounted TSM-S-10WAY 10-Way IP40,Wixim,Electrical & Lighting,Distribution Box,672.00,20,wixim-p63-1.webp,,yes
TSM-S-12WAY,Wixim Distribution Box Surface Mounted TSM-S-12WAY 12-Way IP40,Wixim,Electrical & Lighting,Distribution Box,792.00,20,wixim-p63-1.webp,,yes
TSM-S-15WAY,Wixim Distribution Box Surface Mounted TSM-S-15WAY 15-Way IP40,Wixim,Electrical & Lighting,Distribution Box,936.00,20,wixim-p63-1.webp,,yes
TSM-S-18WAY,Wixim Distribution Box Surface Mounted TSM-S-18WAY 18-Way IP40,Wixim,Electrical & Lighting,Distribution Box,1080.00,20,wixim-p63-1.webp,,yes
TSM-S-24WAY,Wixim Distribution Box Surface Mounted TSM-S-24WAY 24-Way IP40,Wixim,Electrical & Lighting,Distribution Box,1680.00,20,wixim-p63-1.webp,,yes
TSM-S-36WAY,Wixim Distribution Box Surface Mounted TSM-S-36WAY 36-Way IP40,Wixim,Electrical & Lighting,Distribution Box,2520.00,20,wixim-p63-1.webp,,yes
